,Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent
6361,6362,2023-08-15,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Art,OFF-AR-10003179,40,50,7,2
6362,6363,2023-04-13,Standard Class,Consumer,United States,Renton,Washington,98059,West,Office Supplies,Binders,OFF-BI-10001670,140,150,5,3
6363,6364,2022-01-04,Standard Class,Consumer,United States,Renton,Washington,98059,West,Technology,Machines,TEC-MA-10002073,880,1040,1,2
6364,6365,2023-01-04,Standard Class,Consumer,United States,Renton,Washington,98059,West,Office Supplies,Paper,OFF-PA-10003797,40,50,8,2
6365,6366,2022-09-15,First Class,Home Office,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10004006,40,40,1,2
6366,6367,2023-09-08,First Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Supplies,OFF-SU-10000646,210,240,1,4
6367,6368,2023-01-25,First Class,Home Office,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10002262,100,120,2,2
6368,6369,2022-05-29,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Binders,OFF-BI-10002082,120,130,5,2
6369,6370,2023-05-05,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Furniture,Furnishings,FUR-FU-10001756,30,40,5,4
6370,6371,2022-07-23,Same Day,Home Office,United States,New York City,New York,10009,East,Furniture,Bookcases,FUR-BO-10002598,90,110,2,5
6371,6372,2022-08-11,Second Class,Home Office,United States,New York City,New York,10009,East,Furniture,Furnishings,FUR-FU-10001934,80,80,4,5
6372,6373,2023-07-02,Second Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001130,10,10,3,2
6373,6374,2022-01-14,Second Class,Home Office,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10002049,300,370,3,2
6374,6375,2022-05-10,Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Furniture,Chairs,FUR-CH-10001394,450,560,2,5
6375,6376,2023-11-24,Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Office Supplies,Storage,OFF-ST-10000798,90,100,5,4
6376,6377,2023-01-20,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Labels,OFF-LA-10000134,0,0,2,4
6377,6378,2022-12-17,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Furnishings,FUR-FU-10002364,10,10,2,4
6378,6379,2023-09-24,Standard Class,Home Office,United States,Waterbury,Connecticut,6708,East,Technology,Accessories,TEC-AC-10004571,80,100,1,3
6379,6380,2022-06-11,Standard Class,Home Office,United States,Waterbury,Connecticut,6708,East,Office Supplies,Storage,OFF-ST-10003692,240,290,5,2
6380,6381,2022-06-13,Standard Class,Home Office,United States,Chandler,Arizona,85224,West,Office Supplies,Fasteners,OFF-FA-10001883,40,50,8,3
6381,6382,2022-05-22,Standard Class,Consumer,United States,Springfield,Ohio,45503,East,Furniture,Bookcases,FUR-BO-10004015,260,300,5,4
6382,6383,2022-03-09,Standard Class,Consumer,United States,Springfield,Ohio,45503,East,Technology,Phones,TEC-PH-10000141,130,160,4,4
6383,6384,2022-05-30,First Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Binders,OFF-BI-10001597,30,30,4,3
6384,6385,2023-03-02,First Class,Consumer,United States,Austin,Texas,78745,Central,Technology,Accessories,TEC-AC-10003628,40,50,2,3
6385,6386,2022-10-23,First Class,Consumer,United States,Austin,Texas,78745,Central,Technology,Accessories,TEC-AC-10002331,60,60,8,3
6386,6387,2022-11-23,First Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Binders,OFF-BI-10001098,0,0,1,4
6387,6388,2022-06-01,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Paper,OFF-PA-10001204,10,10,2,3
6388,6389,2023-09-14,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Storage,OFF-ST-10000991,190,230,2,2
6389,6390,2023-06-02,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Envelopes,OFF-EN-10000056,280,310,5,5
6390,6391,2023-07-09,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Paper,OFF-PA-10003349,10,10,2,2
6391,6392,2023-03-03,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10001471,10,10,2,5
6392,6393,2022-12-12,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Labels,OFF-LA-10003190,10,10,2,3
6393,6394,2022-01-07,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Fasteners,OFF-FA-10000621,20,20,6,2
6394,6395,2022-04-05,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10002937,380,400,4,4
6395,6396,2022-08-17,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10004507,20,20,1,2
6396,6397,2022-01-27,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10000279,20,20,2,3
6397,6398,2023-08-09,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Art,OFF-AR-10003651,10,10,2,3
6398,6399,2022-07-19,Standard Class,Home Office,United States,Concord,New Hampshire,3301,East,Technology,Phones,TEC-PH-10003601,770,820,5,2
6399,6400,2023-03-05,Standard Class,Home Office,United States,Concord,New Hampshire,3301,East,Office Supplies,Labels,OFF-LA-10002195,20,20,8,4
6400,6401,2022-03-18,Standard Class,Home Office,United States,Concord,New Hampshire,3301,East,Office Supplies,Art,OFF-AR-10000380,210,230,6,2
6401,6402,2022-02-09,First Class,Consumer,United States,Lafayette,Louisiana,70506,South,Furniture,Bookcases,FUR-BO-10000330,220,240,2,3
6402,6403,2023-04-12,First Class,Consumer,United States,Lafayette,Louisiana,70506,South,Office Supplies,Binders,OFF-BI-10000591,0,0,1,4
6403,6404,2023-05-05,First Class,Consumer,United States,Lafayette,Louisiana,70506,South,Furniture,Furnishings,FUR-FU-10001731,10,10,3,4
6404,6405,2022-08-12,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Technology,Phones,TEC-PH-10001198,150,180,3,2
6405,6406,2023-08-14,Second Class,Corporate,United States,Spokane,Washington,99207,West,Furniture,Chairs,FUR-CH-10002331,510,570,2,3
6406,6407,2023-01-05,Second Class,Corporate,United States,Spokane,Washington,99207,West,Office Supplies,Storage,OFF-ST-10002370,120,150,7,4
6407,6408,2023-06-01,First Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Chairs,FUR-CH-10003981,770,900,5,3
6408,6409,2022-08-27,First Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Art,OFF-AR-10001446,40,50,5,2
6409,6410,2022-09-25,First Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10000300,50,50,3,3
6410,6411,2023-02-12,First Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004071,10,10,1,2
6411,6412,2022-03-30,First Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10003134,70,80,2,4
6412,6413,2023-07-12,Standard Class,Home Office,United States,Louisville,Kentucky,40214,South,Office Supplies,Binders,OFF-BI-10002735,90,100,3,4
6413,6414,2022-02-13,Standard Class,Home Office,United States,Louisville,Kentucky,40214,South,Technology,Accessories,TEC-AC-10004510,90,100,6,2
6414,6415,2022-07-02,Second Class,Home Office,United States,Hollywood,Florida,33021,South,Office Supplies,Binders,OFF-BI-10004099,10,10,5,5
6415,6416,2022-02-26,Same Day,Corporate,United States,Chandler,Arizona,85224,West,Office Supplies,Paper,OFF-PA-10003395,70,80,1,3
6416,6417,2023-06-01,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10002890,100,110,4,5
6417,6418,2022-06-15,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Fasteners,OFF-FA-10004968,10,10,2,3
6418,6419,2023-05-22,Standard Class,Corporate,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Supplies,OFF-SU-10001218,20,20,2,3
6419,6420,2023-03-04,Standard Class,Corporate,United States,Tulsa,Oklahoma,74133,Central,Furniture,Chairs,FUR-CH-10002084,320,370,3,5
6420,6421,2022-01-11,Standard Class,Corporate,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Art,OFF-AR-10004269,10,10,3,4
6421,6422,2023-08-01,Standard Class,Corporate,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Storage,OFF-ST-10001128,300,330,3,4
6422,6423,2022-05-05,Standard Class,Corporate,United States,Draper,Utah,84020,West,Technology,Accessories,TEC-AC-10002006,90,110,7,4
6423,6424,2022-08-10,First Class,Home Office,United States,Oakland,California,94601,West,Furniture,Chairs,FUR-CH-10003956,410,450,8,4
6424,6425,2023-12-16,Standard Class,Consumer,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Paper,OFF-PA-10000552,20,20,3,2
6425,6426,2023-06-07,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Copiers,TEC-CO-10004722,7310,8400,4,3
6426,6427,2023-10-02,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10004308,10,10,1,3
6427,6428,2023-03-26,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10000029,10,10,2,2
6428,6429,2022-06-11,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10004080,100,120,3,3
6429,6430,2022-07-09,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Storage,OFF-ST-10001558,30,30,2,5
6430,6431,2023-10-11,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Furniture,Tables,FUR-TA-10001768,870,950,6,3
6431,6432,2022-06-20,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,OFF-BI-10002982,10,10,7,2
6432,6433,2022-04-05,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Furniture,Furnishings,FUR-FU-10001468,340,410,3,5
6433,6434,2023-04-27,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001838,20,20,5,4
6434,6435,2023-12-28,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10002890,150,180,5,4
6435,6436,2023-08-07,First Class,Consumer,United States,Pocatello,Idaho,83201,West,Furniture,Furnishings,FUR-FU-10004963,40,40,4,2
6436,6437,2023-07-25,First Class,Consumer,United States,Pocatello,Idaho,83201,West,Office Supplies,Storage,OFF-ST-10000025,450,480,5,5
6437,6438,2022-07-04,First Class,Consumer,United States,Pocatello,Idaho,83201,West,Technology,Phones,TEC-PH-10004389,250,300,3,5
6438,6439,2022-07-08,Standard Class,Consumer,United States,Plano,Texas,75023,Central,Furniture,Tables,FUR-TA-10000577,890,970,4,2
6439,6440,2023-04-19,First Class,Consumer,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10003298,550,590,5,2
6440,6441,2023-01-08,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10001860,30,30,5,3
6441,6442,2023-11-21,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10003123,80,100,3,4
6442,6443,2023-11-13,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10001295,40,40,2,5
6443,6444,2023-02-03,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10000407,20,20,5,3
6444,6445,2023-11-15,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10003535,70,80,3,5
6445,6446,2023-08-08,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,OFF-FA-10000611,10,10,6,2
6446,6447,2023-05-01,Second Class,Home Office,United States,Houston,Texas,77095,Central,Furniture,Furnishings,FUR-FU-10004848,100,100,5,5
6447,6448,2023-01-19,Second Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Labels,OFF-LA-10002381,0,0,1,3
6448,6449,2022-05-25,Second Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Storage,OFF-ST-10000918,10,10,1,4
6449,6450,2022-12-26,Standard Class,Consumer,United States,Meriden,Connecticut,6450,East,Office Supplies,Binders,OFF-BI-10000822,10,10,2,4
6450,6451,2022-06-16,Standard Class,Consumer,United States,Meriden,Connecticut,6450,East,Office Supplies,Paper,OFF-PA-10002222,50,50,2,5
6451,6452,2022-11-01,Standard Class,Consumer,United States,Meriden,Connecticut,6450,East,Office Supplies,Art,OFF-AR-10004930,10,10,1,5
6452,6453,2023-06-26,Second Class,Consumer,United States,Glenview,Illinois,60025,Central,Technology,Phones,TEC-PH-10001750,140,160,3,4
6453,6454,2022-11-29,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Art,OFF-AR-10000657,0,0,2,2
6454,6455,2022-09-07,First Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10003442,50,60,2,4
6455,6456,2022-10-08,First Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10003142,40,40,7,4
6456,6457,2022-09-04,Standard Class,Corporate,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10002468,130,140,1,2
6457,6458,2022-01-09,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10004165,20,20,7,2
6458,6459,2023-04-25,First Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Art,OFF-AR-10001919,0,0,2,2
6459,6460,2022-12-31,First Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Art,OFF-AR-10003045,10,10,5,4
6460,6461,2022-02-17,First Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Art,OFF-AR-10003338,40,40,5,4
6461,6462,2023-03-14,First Class,Corporate,United States,Baltimore,Maryland,21215,East,Technology,Accessories,TEC-AC-10003280,70,90,3,3
6462,6463,2022-05-19,First Class,Corporate,United States,Baltimore,Maryland,21215,East,Furniture,Chairs,FUR-CH-10003298,220,260,2,3
6463,6464,2022-01-10,First Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Labels,OFF-LA-10004544,60,70,5,2
6464,6465,2023-11-18,Standard Class,Home Office,United States,Louisville,Kentucky,40214,South,Furniture,Furnishings,FUR-FU-10004586,10,10,2,2
6465,6466,2022-11-16,Standard Class,Consumer,United States,Lebanon,Tennessee,37087,South,Office Supplies,Storage,OFF-ST-10003572,70,80,6,3
6466,6467,2022-03-26,Second Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,TEC-AC-10002331,60,70,7,4
6467,6468,2022-08-02,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Storage,OFF-ST-10000142,1850,2080,5,5
6468,6469,2022-01-04,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Technology,Phones,TEC-PH-10000441,520,630,5,3
6469,6470,2023-03-22,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Furniture,Furnishings,FUR-FU-10004864,60,70,6,2
6470,6471,2023-02-16,Standard Class,Home Office,United States,Detroit,Michigan,48234,Central,Technology,Phones,TEC-PH-10001750,110,130,2,3
6471,6472,2022-07-13,Standard Class,Home Office,United States,Detroit,Michigan,48234,Central,Technology,Accessories,TEC-AC-10004510,100,110,7,3
6472,6473,2022-04-02,Standard Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Labels,OFF-LA-10001074,90,100,10,4
6473,6474,2022-09-17,Second Class,Consumer,United States,Columbia,Tennessee,38401,South,Office Supplies,Appliances,OFF-AP-10003590,760,870,3,4
6474,6475,2023-03-24,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Bookcases,FUR-BO-10003433,50,60,4,3
6475,6476,2023-10-05,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Binders,OFF-BI-10002432,0,0,3,4
6476,6477,2022-06-17,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Appliances,OFF-AP-10003622,10,10,2,4
6477,6478,2023-04-30,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Technology,Accessories,TEC-AC-10003832,170,210,1,3
6478,6479,2023-03-03,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Paper,OFF-PA-10000809,20,20,3,5
6479,6480,2022-08-28,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Technology,Phones,TEC-PH-10000441,420,500,5,4
6480,6481,2023-05-21,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Appliances,OFF-AP-10002287,20,20,7,2
6481,6482,2022-02-18,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Furniture,Bookcases,FUR-BO-10002824,210,240,2,3
6482,6483,2023-10-03,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Technology,Accessories,TEC-AC-10002942,100,110,2,2
6483,6484,2022-04-26,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Tables,FUR-TA-10001932,350,380,2,2
6484,6485,2023-06-02,Standard Class,Corporate,United States,New York City,New York,10011,East,Technology,Machines,TEC-MA-10003173,70,80,6,5
6485,6486,2022-10-30,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10004156,40,50,4,3
6486,6487,2022-05-18,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Appliances,OFF-AP-10002945,870,960,4,2
